Time (s),North (m),East (m),Down (m)
175.2,113.882,-16.845,-18.122
175.3,113.989,-16.73,-18.117
175.4,114.094,-16.613,-18.112
175.5,114.197,-16.494,-18.107
175.6,114.298,-16.374,-18.102
175.7,114.397,-16.252,-18.097
175.8,114.494,-16.129,-18.092
175.9,114.589,-16.004,-18.087
176.0,114.683,-15.878,-18.082
176.1,114.774,-15.75,-18.077
176.2,114.863,-15.621,-18.072
176.3,114.951,-15.49,-18.067
176.4,115.036,-15.358,-18.062
176.5,115.119,-15.225,-18.057
176.6,115.2,-15.09,-18.052
176.7,115.279,-14.955,-18.047
176.8,115.356,-14.818,-18.042
176.9,115.43,-14.679,-18.037
177.0,115.503,-14.54,-18.032
177.1,115.573,-14.399,-18.027
177.2,115.641,-14.258,-18.022
177.3,115.707,-14.115,-18.017
177.4,115.77,-13.971,-18.012
177.5,115.831,-13.827,-18.007
177.6,115.89,-13.681,-18.002
177.7,115.947,-13.535,-17.997
177.8,116.001,-13.387,-17.992
177.9,116.053,-13.239,-17.987
178.0,116.103,-13.09,-17.982
178.1,116.151,-12.94,-17.977
178.2,116.196,-12.79,-17.972
178.3,116.238,-12.639,-17.967
178.4,116.278,-12.487,-17.962
178.5,116.316,-12.334,-17.957
178.6,116.352,-12.181,-17.952
178.7,116.385,-12.028,-17.947
178.8,116.415,-11.874,-17.942
178.9,116.444,-11.719,-17.937
179.0,116.469,-11.564,-17.932
179.1,116.493,-11.409,-17.927
179.2,116.514,-11.253,-17.922
179.3,116.532,-11.097,-17.917
179.4,116.548,-10.941,-17.912
179.5,116.562,-10.785,-17.907
179.6,116.573,-10.628,-17.902
179.7,116.581,-10.471,-17.897
179.8,116.588,-10.314,-17.892
179.9,116.591,-10.157,-17.887
180.0,116.593,-10.0,-17.882
180.1,116.591,-9.843,-17.877
180.2,116.588,-9.686,-17.872
180.3,116.581,-9.529,-17.867
180.4,116.573,-9.372,-17.862
180.5,116.562,-9.215,-17.857
180.6,116.548,-9.059,-17.852
180.7,116.532,-8.903,-17.847
180.8,116.514,-8.747,-17.842
180.9,116.493,-8.591,-17.837
181.0,116.469,-8.436,-17.832
181.1,116.444,-8.281,-17.827
181.2,116.415,-8.126,-17.822
181.3,116.385,-7.972,-17.817
181.4,116.352,-7.819,-17.812
181.5,116.316,-7.666,-17.807
181.6,116.278,-7.513,-17.802
181.7,116.238,-7.361,-17.797
181.8,116.196,-7.21,-17.792
181.9,116.151,-7.06,-17.787
182.0,116.103,-6.91,-17.782
182.1,116.053,-6.761,-17.777
182.2,116.001,-6.613,-17.772
182.3,115.947,-6.465,-17.767
182.4,115.89,-6.319,-17.762
182.5,115.831,-6.173,-17.757
182.6,115.77,-6.029,-17.752
182.7,115.707,-5.885,-17.747
182.8,115.641,-5.742,-17.742
182.9,115.573,-5.601,-17.737
183.0,115.503,-5.46,-17.732
183.1,115.43,-5.321,-17.727
183.2,115.356,-5.182,-17.722
183.3,115.279,-5.045,-17.717
183.4,115.2,-4.91,-17.712
183.5,115.119,-4.775,-17.707
183.6,115.036,-4.642,-17.702
183.7,114.951,-4.51,-17.697
183.8,114.863,-4.379,-17.692
183.9,114.774,-4.25,-17.687
184.0,114.683,-4.122,-17.682
184.1,114.589,-3.996,-17.677
184.2,114.494,-3.871,-17.672
184.3,114.397,-3.748,-17.667
184.4,114.298,-3.626,-17.662
184.5,114.197,-3.506,-17.657
184.6,114.094,-3.387,-17.652
184.7,113.989,-3.27,-17.647
184.8,113.882,-3.155,-17.642
184.9,113.774,-3.041,-17.637
185.0,113.664,-2.929,-17.632
185.1,113.552,-2.819,-17.627
185.2,113.438,-2.71,-17.622
185.3,113.323,-2.604,-17.617
185.4,113.206,-2.499,-17.612
185.5,113.087,-2.396,-17.607
185.6,112.967,-2.295,-17.602
185.7,112.845,-2.196,-17.597
185.8,112.722,-2.098,-17.592
185.9,112.597,-2.003,-17.587
186.0,112.47,-1.91,-17.582
186.1,112.343,-1.819,-17.577
186.2,112.213,-1.729,-17.572
186.3,112.083,-1.642,-17.567
186.4,111.951,-1.557,-17.562
186.5,111.818,-1.474,-17.557
186.6,111.683,-1.393,-17.552
186.7,111.547,-1.314,-17.547
186.8,111.41,-1.237,-17.542
186.9,111.272,-1.162,-17.537
187.0,111.132,-1.09,-17.532
187.1,110.992,-1.02,-17.527
187.2,110.85,-0.952,-17.522
187.3,110.708,-0.886,-17.517
187.4,110.564,-0.822,-17.512
187.5,110.419,-0.761,-17.507
187.6,110.274,-0.702,-17.502
187.7,110.127,-0.646,-17.497
187.8,109.98,-0.591,-17.492
187.9,109.832,-0.539,-17.487
188.0,109.683,-0.489,-17.482
188.1,109.533,-0.442,-17.477
188.2,109.382,-0.397,-17.472
188.3,109.231,-0.354,-17.467
188.4,109.079,-0.314,-17.462
188.5,108.927,-0.276,-17.457
188.6,108.774,-0.241,-17.452
188.7,108.62,-0.208,-17.447
188.8,108.466,-0.177,-17.442
188.9,108.312,-0.149,-17.437
189.0,108.157,-0.123,-17.432
189.1,108.002,-0.1,-17.427
189.2,107.846,-0.079,-17.422
189.3,107.69,-0.06,-17.417
189.4,107.534,-0.044,-17.412
189.5,107.377,-0.031,-17.407
189.6,107.22,-0.02,-17.402
189.7,107.064,-0.011,-17.397
189.8,106.907,-0.005,-17.392
189.9,106.75,-0.001,-17.387
190.0,106.593,0.0,-17.382
190.1,106.436,-0.001,-17.377
190.2,106.278,-0.005,-17.372
190.3,106.122,-0.011,-17.367
190.4,105.965,-0.02,-17.362
190.5,105.808,-0.031,-17.357
190.6,105.651,-0.044,-17.352
190.7,105.495,-0.06,-17.347
190.8,105.339,-0.079,-17.342
190.9,105.184,-0.1,-17.337
191.0,105.028,-0.123,-17.332
191.1,104.873,-0.149,-17.327
191.2,104.719,-0.177,-17.322
191.3,104.565,-0.208,-17.317
191.4,104.411,-0.241,-17.312
191.5,104.258,-0.276,-17.307
191.6,104.106,-0.314,-17.302
191.7,103.954,-0.354,-17.297
191.8,103.803,-0.397,-17.292
191.9,103.652,-0.442,-17.287
192.0,103.502,-0.489,-17.282
192.1,103.353,-0.539,-17.277
192.2,103.205,-0.591,-17.272
192.3,103.058,-0.646,-17.267
192.4,102.911,-0.702,-17.262
192.5,102.766,-0.761,-17.257
192.6,102.621,-0.822,-17.252
192.7,102.477,-0.886,-17.247
192.8,102.335,-0.952,-17.242
192.9,102.193,-1.02,-17.237
193.0,102.053,-1.09,-17.232
193.1,101.913,-1.162,-17.227
193.2,101.775,-1.237,-17.222
193.3,101.638,-1.314,-17.217
193.4,101.502,-1.393,-17.212
193.5,101.368,-1.474,-17.207
193.6,101.234,-1.557,-17.202
193.7,101.102,-1.642,-17.197
193.8,100.972,-1.729,-17.192
193.9,100.843,-1.819,-17.187
194.0,100.715,-1.91,-17.182
194.1,100.588,-2.003,-17.177
194.2,100.464,-2.098,-17.172
194.3,100.34,-2.196,-17.167
194.4,100.218,-2.295,-17.162
194.5,100.098,-2.396,-17.157
194.6,99.979,-2.499,-17.152
194.7,99.862,-2.604,-17.147
194.8,99.747,-2.71,-17.142
194.9,99.633,-2.819,-17.137
195.0,99.522,-2.929,-17.132
195.1,99.411,-3.041,-17.127
195.2,99.303,-3.155,-17.122
195.3,99.196,-3.27,-17.117
195.4,99.091,-3.387,-17.112
195.5,98.989,-3.506,-17.107
195.6,98.887,-3.626,-17.102
195.7,98.788,-3.748,-17.097
195.8,98.691,-3.871,-17.092
195.9,98.596,-3.996,-17.087
196.0,98.502,-4.122,-17.082
196.1,98.411,-4.25,-17.077
196.2,98.322,-4.379,-17.072
196.3,98.235,-4.51,-17.067
196.4,98.149,-4.642,-17.062
196.5,98.066,-4.775,-17.057
196.6,97.985,-4.91,-17.052
196.7,97.906,-5.045,-17.047
196.8,97.83,-5.182,-17.042
196.9,97.755,-5.321,-17.037
197.0,97.683,-5.46,-17.032
197.1,97.612,-5.601,-17.027
197.2,97.544,-5.742,-17.022
197.3,97.479,-5.885,-17.017
197.4,97.415,-6.029,-17.012
197.5,97.354,-6.173,-17.007
197.6,97.295,-6.319,-17.002
197.7,97.238,-6.465,-16.997
197.8,97.184,-6.613,-16.992
197.9,97.132,-6.761,-16.987
198.0,97.082,-6.91,-16.982
198.1,97.035,-7.06,-16.977
198.2,96.99,-7.21,-16.972
198.3,96.947,-7.361,-16.967
198.4,96.907,-7.513,-16.962
198.5,96.869,-7.666,-16.957
198.6,96.833,-7.819,-16.952
198.7,96.8,-7.972,-16.947
198.8,96.77,-8.126,-16.942
198.9,96.741,-8.281,-16.937
199.0,96.716,-8.436,-16.932
199.1,96.692,-8.591,-16.927
199.2,96.671,-8.747,-16.922
199.3,96.653,-8.903,-16.917
199.4,96.637,-9.059,-16.912
199.5,96.623,-9.215,-16.907
199.6,96.612,-9.372,-16.902
199.7,96.604,-9.529,-16.897
199.8,96.598,-9.686,-16.892
199.9,96.594,-9.843,-16.887
200.0,96.593,-10.0,-16.882
200.1,96.594,-10.157,-16.877
200.2,96.598,-10.314,-16.872
200.3,96.604,-10.471,-16.867
200.4,96.612,-10.628,-16.862
200.5,96.623,-10.785,-16.857
200.6,96.637,-10.941,-16.852
200.7,96.653,-11.097,-16.847
200.8,96.671,-11.253,-16.842
200.9,96.692,-11.409,-16.837
201.0,96.716,-11.564,-16.832
201.1,96.741,-11.719,-16.827
201.2,96.77,-11.874,-16.822
201.3,96.8,-12.028,-16.817
201.4,96.833,-12.181,-16.812
201.5,96.869,-12.334,-16.807
201.6,96.907,-12.487,-16.802
201.7,96.947,-12.639,-16.797
201.8,96.99,-12.79,-16.792
201.9,97.035,-12.94,-16.787
202.0,97.082,-13.09,-16.782
202.1,97.132,-13.239,-16.777
202.2,97.184,-13.387,-16.772
202.3,97.238,-13.535,-16.767
202.4,97.295,-13.681,-16.762
202.5,97.354,-13.827,-16.757
202.6,97.415,-13.971,-16.752
202.7,97.479,-14.115,-16.747
202.8,97.544,-14.258,-16.742
202.9,97.612,-14.399,-16.737
203.0,97.683,-14.54,-16.732
203.1,97.755,-14.679,-16.727
203.2,97.83,-14.818,-16.722
203.3,97.906,-14.955,-16.717
203.4,97.985,-15.09,-16.712
203.5,98.066,-15.225,-16.707
203.6,98.149,-15.358,-16.702
203.7,98.235,-15.49,-16.697
203.8,98.322,-15.621,-16.692
203.9,98.411,-15.75,-16.687
204.0,98.502,-15.878,-16.682
204.1,98.596,-16.004,-16.677
204.2,98.691,-16.129,-16.672
204.3,98.788,-16.252,-16.667
204.4,98.887,-16.374,-16.662
204.5,98.989,-16.494,-16.657
204.6,99.091,-16.613,-16.652
204.7,99.196,-16.73,-16.647
204.8,99.303,-16.845,-16.642
204.9,99.411,-16.959,-16.637
205.0,99.522,-17.071,-16.632
205.1,99.633,-17.181,-16.627
205.2,99.747,-17.29,-16.622
205.3,99.862,-17.396,-16.617
205.4,99.979,-17.501,-16.612
205.5,100.098,-17.604,-16.607
205.6,100.218,-17.705,-16.602
205.7,100.34,-17.804,-16.597
205.8,100.464,-17.902,-16.592
205.9,100.588,-17.997,-16.587
206.0,100.715,-18.09,-16.582
206.1,100.843,-18.181,-16.577
206.2,100.972,-18.271,-16.572
206.3,101.102,-18.358,-16.567
206.4,101.234,-18.443,-16.562
206.5,101.368,-18.526,-16.557
206.6,101.502,-18.607,-16.552
206.7,101.638,-18.686,-16.547
206.8,101.775,-18.763,-16.542
206.9,101.913,-18.838,-16.537
207.0,102.053,-18.91,-16.532
207.1,102.193,-18.98,-16.527
207.2,102.335,-19.048,-16.522
207.3,102.477,-19.114,-16.517
207.4,102.621,-19.178,-16.512
207.5,102.766,-19.239,-16.507
207.6,102.911,-19.298,-16.502
207.7,103.058,-19.354,-16.497
207.8,103.205,-19.409,-16.492
207.9,103.353,-19.461,-16.487
208.0,103.502,-19.511,-16.482
208.1,103.652,-19.558,-16.477
208.2,103.803,-19.603,-16.472
208.3,103.954,-19.646,-16.467
208.4,104.106,-19.686,-16.462
208.5,104.258,-19.724,-16.457
208.6,104.411,-19.759,-16.452
208.7,104.565,-19.792,-16.447
208.8,104.719,-19.823,-16.442
208.9,104.873,-19.851,-16.437
209.0,105.028,-19.877,-16.432
209.1,105.184,-19.9,-16.427
209.2,105.339,-19.921,-16.422
209.3,105.495,-19.94,-16.417
209.4,105.651,-19.956,-16.412
209.5,105.808,-19.969,-16.407
209.6,105.965,-19.98,-16.402
209.7,106.122,-19.989,-16.397
209.8,106.278,-19.995,-16.392
209.9,106.436,-19.999,-16.387
210.0,106.593,-20.0,-16.382
210.1,106.75,-19.999,-16.377
210.2,106.907,-19.995,-16.372
210.3,107.064,-19.989,-16.367
210.4,107.22,-19.98,-16.362
210.5,107.377,-19.969,-16.357
210.6,107.534,-19.956,-16.352
210.7,107.69,-19.94,-16.347
210.8,107.846,-19.921,-16.342
210.9,108.002,-19.9,-16.337
211.0,108.157,-19.877,-16.332
211.1,108.312,-19.851,-16.327
211.2,108.466,-19.823,-16.322
211.3,108.62,-19.792,-16.317
211.4,108.774,-19.759,-16.312
211.5,108.927,-19.724,-16.307
211.6,109.079,-19.686,-16.302
211.7,109.231,-19.646,-16.297
211.8,109.382,-19.603,-16.292
211.9,109.533,-19.558,-16.287
212.0,109.683,-19.511,-16.282
212.1,109.832,-19.461,-16.277
212.2,109.98,-19.409,-16.272
212.3,110.127,-19.354,-16.267
212.4,110.274,-19.298,-16.262
212.5,110.419,-19.239,-16.257
212.6,110.564,-19.178,-16.252
212.7,110.708,-19.114,-16.247
212.8,110.85,-19.048,-16.242
212.9,110.992,-18.98,-16.237
213.0,111.132,-18.91,-16.232
213.1,111.272,-18.838,-16.227
213.2,111.41,-18.763,-16.222
213.3,111.547,-18.686,-16.217
213.4,111.683,-18.607,-16.212
213.5,111.818,-18.526,-16.207
213.6,111.951,-18.443,-16.202
213.7,112.083,-18.358,-16.197
213.8,112.213,-18.271,-16.192
213.9,112.343,-18.181,-16.187
214.0,112.47,-18.09,-16.182
214.1,112.597,-17.997,-16.177
214.2,112.722,-17.902,-16.172
214.3,112.845,-17.804,-16.167
214.4,112.967,-17.705,-16.162
214.5,113.087,-17.604,-16.157
214.6,113.206,-17.501,-16.152
214.7,113.323,-17.396,-16.147
214.8,113.438,-17.29,-16.142
214.9,113.552,-17.181,-16.137
215.0,113.664,-17.071,-16.132
215.1,113.774,-16.959,-16.127
215.2,113.882,-16.845,-16.122
215.3,113.989,-16.73,-16.117
215.4,114.094,-16.613,-16.112
215.5,114.197,-16.494,-16.107
215.6,114.298,-16.374,-16.102
215.7,114.397,-16.252,-16.097
215.8,114.494,-16.129,-16.092
215.9,114.589,-16.004,-16.087
216.0,114.683,-15.878,-16.082
216.1,114.774,-15.75,-16.077
216.2,114.863,-15.621,-16.072
216.3,114.951,-15.49,-16.067
216.4,115.036,-15.358,-16.062
216.5,115.119,-15.225,-16.057
216.6,115.2,-15.09,-16.052
216.7,115.279,-14.955,-16.047
216.8,115.356,-14.818,-16.042
216.9,115.43,-14.679,-16.037
217.0,115.503,-14.54,-16.032
217.1,115.573,-14.399,-16.027
217.2,115.641,-14.258,-16.022
217.3,115.707,-14.115,-16.017
217.4,115.77,-13.971,-16.012
217.5,115.831,-13.827,-16.007
217.6,115.89,-13.681,-16.002
217.7,115.947,-13.535,-15.997
217.8,116.001,-13.387,-15.992
217.9,116.053,-13.239,-15.987
218.0,116.103,-13.09,-15.982
218.1,116.151,-12.94,-15.977
218.2,116.196,-12.79,-15.972
218.3,116.238,-12.639,-15.967
218.4,116.278,-12.487,-15.962
218.5,116.316,-12.334,-15.957
218.6,116.352,-12.181,-15.952
218.7,116.385,-12.028,-15.947
218.8,116.415,-11.874,-15.942
218.9,116.444,-11.719,-15.937
219.0,116.469,-11.564,-15.932
219.1,116.493,-11.409,-15.927
219.2,116.514,-11.253,-15.922
219.3,116.532,-11.097,-15.917
219.4,116.548,-10.941,-15.912
219.5,116.562,-10.785,-15.907
219.6,116.573,-10.628,-15.902
219.7,116.581,-10.471,-15.897
219.8,116.588,-10.314,-15.892
219.9,116.591,-10.157,-15.887
220.0,116.593,-10.0,-15.882
220.1,116.591,-9.843,-15.877
220.2,116.588,-9.686,-15.872
220.3,116.581,-9.529,-15.867
220.4,116.573,-9.372,-15.862
220.5,116.562,-9.215,-15.857
220.6,116.548,-9.059,-15.852
220.7,116.532,-8.903,-15.847
220.8,116.514,-8.747,-15.842
220.9,116.493,-8.591,-15.837
221.0,116.469,-8.436,-15.832
221.1,116.444,-8.281,-15.827
221.2,116.415,-8.126,-15.822
221.3,116.385,-7.972,-15.817
221.4,116.352,-7.819,-15.812
221.5,116.316,-7.666,-15.807
221.6,116.278,-7.513,-15.802
221.7,116.238,-7.361,-15.797
221.8,116.196,-7.21,-15.792
221.9,116.151,-7.06,-15.787
222.0,116.103,-6.91,-15.782
222.1,116.053,-6.761,-15.777
222.2,116.001,-6.613,-15.772
222.3,115.947,-6.465,-15.767
222.4,115.89,-6.319,-15.762
222.5,115.831,-6.173,-15.757
222.6,115.77,-6.029,-15.752
222.7,115.707,-5.885,-15.747
222.8,115.641,-5.742,-15.742
222.9,115.573,-5.601,-15.737
223.0,115.503,-5.46,-15.732
223.1,115.43,-5.321,-15.727
223.2,115.356,-5.182,-15.722
223.3,115.279,-5.045,-15.717
223.4,115.2,-4.91,-15.712
223.5,115.119,-4.775,-15.707
223.6,115.036,-4.642,-15.702
223.7,114.951,-4.51,-15.697
223.8,114.863,-4.379,-15.692
223.9,114.774,-4.25,-15.687
224.0,114.683,-4.122,-15.682
224.1,114.589,-3.996,-15.677
224.2,114.494,-3.871,-15.672
224.3,114.397,-3.748,-15.667
224.4,114.298,-3.626,-15.662
224.5,114.197,-3.506,-15.657
224.6,114.094,-3.387,-15.652
224.7,113.989,-3.27,-15.647
224.8,113.882,-3.155,-15.642
224.9,113.774,-3.041,-15.637
225.0,113.664,-2.929,-15.632
225.1,113.552,-2.819,-15.627
225.2,113.438,-2.71,-15.622
225.3,113.323,-2.604,-15.617
225.4,113.206,-2.499,-15.612
225.5,113.087,-2.396,-15.607
225.6,112.967,-2.295,-15.602
225.7,112.845,-2.196,-15.597
225.8,112.722,-2.098,-15.592
225.9,112.597,-2.003,-15.587
226.0,112.47,-1.91,-15.582
226.1,112.343,-1.819,-15.577
226.2,112.213,-1.729,-15.572
226.3,112.083,-1.642,-15.567
226.4,111.951,-1.557,-15.562
226.5,111.818,-1.474,-15.557
226.6,111.683,-1.393,-15.552
226.7,111.547,-1.314,-15.547
226.8,111.41,-1.237,-15.542
226.9,111.272,-1.162,-15.537
227.0,111.132,-1.09,-15.532
227.1,110.992,-1.02,-15.527
227.2,110.85,-0.952,-15.522
227.3,110.708,-0.886,-15.517
227.4,110.564,-0.822,-15.512
227.5,110.419,-0.761,-15.507
227.6,110.274,-0.702,-15.502
227.7,110.127,-0.646,-15.497
227.8,109.98,-0.591,-15.492
227.9,109.832,-0.539,-15.487
228.0,109.683,-0.489,-15.482
228.1,109.533,-0.442,-15.477
228.2,109.382,-0.397,-15.472
228.3,109.231,-0.354,-15.467
228.4,109.079,-0.314,-15.462
228.5,108.927,-0.276,-15.457
228.6,108.774,-0.241,-15.452
228.7,108.62,-0.208,-15.447
228.8,108.466,-0.177,-15.442
228.9,108.312,-0.149,-15.437
229.0,108.157,-0.123,-15.432
229.1,108.002,-0.1,-15.427
229.2,107.846,-0.079,-15.422
229.3,107.69,-0.06,-15.417
229.4,107.534,-0.044,-15.412
229.5,107.377,-0.031,-15.407
229.6,107.22,-0.02,-15.402
229.7,107.064,-0.011,-15.397
229.8,106.907,-0.005,-15.392
229.9,106.75,-0.001,-15.387
230.0,106.593,0.0,-15.382
230.1,106.436,-0.001,-15.377
230.2,106.278,-0.005,-15.372
230.3,106.122,-0.011,-15.367
230.4,105.965,-0.02,-15.362
230.5,105.808,-0.031,-15.357
230.6,105.651,-0.044,-15.352
230.7,105.495,-0.06,-15.347
230.8,105.339,-0.079,-15.342
230.9,105.184,-0.1,-15.337
231.0,105.028,-0.123,-15.332
231.1,104.873,-0.149,-15.327
231.2,104.719,-0.177,-15.322
231.3,104.565,-0.208,-15.317
231.4,104.411,-0.241,-15.312
231.5,104.258,-0.276,-15.307
231.6,104.106,-0.314,-15.302
231.7,103.954,-0.354,-15.297
231.8,103.803,-0.397,-15.292
231.9,103.652,-0.442,-15.287
232.0,103.502,-0.489,-15.282
232.1,103.353,-0.539,-15.277
232.2,103.205,-0.591,-15.272
232.3,103.058,-0.646,-15.267
232.4,102.911,-0.702,-15.262
232.5,102.766,-0.761,-15.257
232.6,102.621,-0.822,-15.252
232.7,102.477,-0.886,-15.247
232.8,102.335,-0.952,-15.242
232.9,102.193,-1.02,-15.237
233.0,102.053,-1.09,-15.232
233.1,101.913,-1.162,-15.227
233.2,101.775,-1.237,-15.222
233.3,101.638,-1.314,-15.217
233.4,101.502,-1.393,-15.212
233.5,101.368,-1.474,-15.207
233.6,101.234,-1.557,-15.202
233.7,101.102,-1.642,-15.197
233.8,100.972,-1.729,-15.192
233.9,100.843,-1.819,-15.187
234.0,100.715,-1.91,-15.182
234.1,100.588,-2.003,-15.177
234.2,100.464,-2.098,-15.172
234.3,100.34,-2.196,-15.167
234.4,100.218,-2.295,-15.162
234.5,100.098,-2.396,-15.157
234.6,99.979,-2.499,-15.152
234.7,99.862,-2.604,-15.147
234.8,99.747,-2.71,-15.142
234.9,99.633,-2.819,-15.137
235.0,99.522,-2.929,-15.132
235.1,99.411,-3.041,-15.127
235.2,99.303,-3.155,-15.122
235.3,99.196,-3.27,-15.117
235.4,99.091,-3.387,-15.112
235.5,98.989,-3.506,-15.107
235.6,98.887,-3.626,-15.102
235.7,98.788,-3.748,-15.097
235.8,98.691,-3.871,-15.092
235.9,98.596,-3.996,-15.087
236.0,98.502,-4.122,-15.082
236.1,98.411,-4.25,-15.077
236.2,98.322,-4.379,-15.072
236.3,98.235,-4.51,-15.067
236.4,98.149,-4.642,-15.062
236.5,98.066,-4.775,-15.057
236.6,97.985,-4.91,-15.052
236.7,97.906,-5.045,-15.047
236.8,97.83,-5.182,-15.042
236.9,97.755,-5.321,-15.037
237.0,97.683,-5.46,-15.032
237.1,97.612,-5.601,-15.027
237.2,97.544,-5.742,-15.022
237.3,97.479,-5.885,-15.017
237.4,97.415,-6.029,-15.012
237.5,97.354,-6.173,-15.007
237.6,97.295,-6.319,-15.002
237.7,97.238,-6.465,-14.997
237.8,97.184,-6.613,-14.992
237.9,97.132,-6.761,-14.987
238.0,97.082,-6.91,-14.982
238.1,97.035,-7.06,-14.977
238.2,96.99,-7.21,-14.972
238.3,96.947,-7.361,-14.967
238.4,96.907,-7.513,-14.962
238.5,96.869,-7.666,-14.957
238.6,96.833,-7.819,-14.952
238.7,96.8,-7.972,-14.947
238.8,96.77,-8.126,-14.942
238.9,96.741,-8.281,-14.937
239.0,96.716,-8.436,-14.932
239.1,96.692,-8.591,-14.927
239.2,96.671,-8.747,-14.922
239.3,96.653,-8.903,-14.917
239.4,96.637,-9.059,-14.912
239.5,96.623,-9.215,-14.907
239.6,96.612,-9.372,-14.902
239.7,96.604,-9.529,-14.897
239.8,96.598,-9.686,-14.892
239.9,96.594,-9.843,-14.887
240.0,96.593,-10.0,-14.882
240.1,96.594,-10.157,-14.877
240.2,96.598,-10.314,-14.872
240.3,96.604,-10.471,-14.867
240.4,96.612,-10.628,-14.862
240.5,96.623,-10.785,-14.857
240.6,96.637,-10.941,-14.852
240.7,96.653,-11.097,-14.847
240.8,96.671,-11.253,-14.842
240.9,96.692,-11.409,-14.837
241.0,96.716,-11.564,-14.832
241.1,96.741,-11.719,-14.827
241.2,96.77,-11.874,-14.822
241.3,96.8,-12.028,-14.817
241.4,96.833,-12.181,-14.812
241.5,96.869,-12.334,-14.807
241.6,96.907,-12.487,-14.802
241.7,96.947,-12.639,-14.797
241.8,96.99,-12.79,-14.792
241.9,97.035,-12.94,-14.787
242.0,97.082,-13.09,-14.782
242.1,97.132,-13.239,-14.777
242.2,97.184,-13.387,-14.772
242.3,97.238,-13.535,-14.767
242.4,97.295,-13.681,-14.762
242.5,97.354,-13.827,-14.757
242.6,97.415,-13.971,-14.752
242.7,97.479,-14.115,-14.747
242.8,97.544,-14.258,-14.742
242.9,97.612,-14.399,-14.737
243.0,97.683,-14.54,-14.732
243.1,97.755,-14.679,-14.727
243.2,97.83,-14.818,-14.722
243.3,97.906,-14.955,-14.717
243.4,97.985,-15.09,-14.712
243.5,98.066,-15.225,-14.707
243.6,98.149,-15.358,-14.702
243.7,98.235,-15.49,-14.697
243.8,98.322,-15.621,-14.692
243.9,98.411,-15.75,-14.687
244.0,98.502,-15.878,-14.682
244.1,98.596,-16.004,-14.677
244.2,98.691,-16.129,-14.672
244.3,98.788,-16.252,-14.667
244.4,98.887,-16.374,-14.662
244.5,98.989,-16.494,-14.657
244.6,99.091,-16.613,-14.652
244.7,99.196,-16.73,-14.647
244.8,99.303,-16.845,-14.642
244.9,99.411,-16.959,-14.637
245.0,99.522,-17.071,-14.632
245.1,99.633,-17.181,-14.627
245.2,99.747,-17.29,-14.622
245.3,99.862,-17.396,-14.617
245.4,99.979,-17.501,-14.612
245.5,100.098,-17.604,-14.607
245.6,100.218,-17.705,-14.602
245.7,100.34,-17.804,-14.597
245.8,100.464,-17.902,-14.592
245.9,100.588,-17.997,-14.587
246.0,100.715,-18.09,-14.582
246.1,100.843,-18.181,-14.577
246.2,100.972,-18.271,-14.572
246.3,101.102,-18.358,-14.567
246.4,101.234,-18.443,-14.562
246.5,101.368,-18.526,-14.557
246.6,101.502,-18.607,-14.552
246.7,101.638,-18.686,-14.547
246.8,101.775,-18.763,-14.542
246.9,101.913,-18.838,-14.537
247.0,102.053,-18.91,-14.532
247.1,102.193,-18.98,-14.527
247.2,102.335,-19.048,-14.522
247.3,102.477,-19.114,-14.517
247.4,102.621,-19.178,-14.512
247.5,102.766,-19.239,-14.507
247.6,102.911,-19.298,-14.502
247.7,103.058,-19.354,-14.497
247.8,103.205,-19.409,-14.492
247.9,103.353,-19.461,-14.487
248.0,103.502,-19.511,-14.482
248.1,103.652,-19.558,-14.477
248.2,103.803,-19.603,-14.472
248.3,103.954,-19.646,-14.467
248.4,104.106,-19.686,-14.462
248.5,104.258,-19.724,-14.457
248.6,104.411,-19.759,-14.452
248.7,104.565,-19.792,-14.447
248.8,104.719,-19.823,-14.442
248.9,104.873,-19.851,-14.437
249.0,105.028,-19.877,-14.432
249.1,105.184,-19.9,-14.427
249.2,105.339,-19.921,-14.422
249.3,105.495,-19.94,-14.417
249.4,105.651,-19.956,-14.412
249.5,105.808,-19.969,-14.407
249.6,105.965,-19.98,-14.402
249.7,106.122,-19.989,-14.397
249.8,106.278,-19.995,-14.392
249.9,106.436,-19.999,-14.387
250.0,106.593,-20.0,-14.382
250.1,106.75,-19.999,-14.377
250.2,106.907,-19.995,-14.372
250.3,107.064,-19.989,-14.367
250.4,107.22,-19.98,-14.362
250.5,107.377,-19.969,-14.357
250.6,107.534,-19.956,-14.352
250.7,107.69,-19.94,-14.347
250.8,107.846,-19.921,-14.342
250.9,108.002,-19.9,-14.337
251.0,108.157,-19.877,-14.332
251.1,108.312,-19.851,-14.327
251.2,108.466,-19.823,-14.322
251.3,108.62,-19.792,-14.317
251.4,108.774,-19.759,-14.312
251.5,108.927,-19.724,-14.307
251.6,109.079,-19.686,-14.302
251.7,109.231,-19.646,-14.297
251.8,109.382,-19.603,-14.292
251.9,109.533,-19.558,-14.287
252.0,109.683,-19.511,-14.282
252.1,109.832,-19.461,-14.277
252.2,109.98,-19.409,-14.272
252.3,110.127,-19.354,-14.267
252.4,110.274,-19.298,-14.262
252.5,110.419,-19.239,-14.257
252.6,110.564,-19.178,-14.252
252.7,110.708,-19.114,-14.247
